RECONYX - MapView Professional,,,,,,,,,,,,,,,,,,,,,,,
Image Name,Site,Location,Trigger,Date,Time,Moon Phase,Illum,Label,Contrast,Brightness,Sharpness,Saturation,Sensitivity,Temp,Battery(Volts),Serial #,Narrative,Firmware,Image Path, Location Latitude, Location Longitude,Hit List,Counts
2016-08-10 13-41-13 M 2_3.JPG,20160830_August,BB13,M 2/3,10/08/2016,1:41:13 PM,First Quarter,Off,BB13,128,0,64,154,100,72,11.1,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-10 13-41-13 M 2_3.JPG,,,Empty photo,
2016-08-10 13-41-13 M 3_3.JPG,20160830_August,BB13,M 3/3,10/08/2016,1:41:13 PM,First Quarter,Off,BB13,128,0,64,154,100,72,11.1,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-10 13-41-13 M 3_3.JPG,,,Empty photo,
2016-08-12 16-29-34 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:29:34 PM,First Quarter,Off,BB13,128,0,64,154,100,70,9.6,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-34 M 1_3.JPG,,,Emu,Other [1]
2016-08-12 16-29-36 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:29:36 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11.2,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-36 M 2_3.JPG,,,Emu,
2016-08-12 16-29-37 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:29:37 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11.2,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-37 M 3_3.JPG,,,Emu,
2016-08-12 16-29-38 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:29:38 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11.2,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-38 M 1_3.JPG,,,Emu,Other [1]
2016-08-12 16-29-39 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:29:39 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11.1,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-39 M 2_3.JPG,,,Emu,
2016-08-12 16-29-40 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:29:40 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11.1,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-40 M 3_3.JPG,,,Emu,
2016-08-12 16-29-41 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:29:41 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11.1,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-41 M 1_3.JPG,,,Emu,
2016-08-12 16-29-42 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:29:42 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11.1,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-42 M 2_3.JPG,,,Emu,
2016-08-12 16-29-43 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:29:43 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11.1,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-43 M 3_3.JPG,,,Emu,
2016-08-12 16-29-44 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:29:44 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11.1,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-44 M 1_3.JPG,,,Emu,
2016-08-12 16-29-45 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:29:45 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-45 M 2_3.JPG,,,Empty photo,
2016-08-12 16-29-45 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:29:45 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-29-45 M 3_3.JPG,,,Empty photo,
2016-08-12 16-30-07 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:30:07 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-07 M 1_3.JPG,,,Emu,
2016-08-12 16-30-08 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:30:08 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-08 M 2_3.JPG,,,Emu,
2016-08-12 16-30-09 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:30:09 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-09 M 3_3.JPG,,,Emu,
2016-08-12 16-30-16 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:30:16 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-16 M 1_3.JPG,,,Emu,
2016-08-12 16-30-17 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:30:17 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-17 M 2_3.JPG,,,Emu,
2016-08-12 16-30-17 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:30:17 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-17 M 3_3.JPG,,,Emu,
2016-08-12 16-30-23 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:30:23 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-23 M 1_3.JPG,,,Emu,
2016-08-12 16-30-24 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:30:24 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-24 M 2_3.JPG,,,Emu,
2016-08-12 16-30-25 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:30:25 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-25 M 3_3.JPG,,,Emu,
2016-08-12 16-30-59 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:30:59 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-30-59 M 1_3.JPG,,,Emu,
2016-08-12 16-31-00 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:31:00 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-00 M 2_3.JPG,,,Emu,
2016-08-12 16-31-01 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:31:01 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-01 M 3_3.JPG,,,Emu,
2016-08-12 16-31-05 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:31:05 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-05 M 1_3.JPG,,,Emu,
2016-08-12 16-31-06 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:31:06 PM,First Quarter,Off,BB13,128,0,64,154,100,70,11,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-06 M 2_3.JPG,,,Emu,
2016-08-12 16-31-07 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:31:07 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-07 M 3_3.JPG,,,Emu,
2016-08-12 16-31-16 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:31:16 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-16 M 1_3.JPG,,,Emu,
2016-08-12 16-31-18 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:31:18 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-18 M 2_3.JPG,,,Emu,
2016-08-12 16-31-18 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:31:18 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-18 M 3_3.JPG,,,Emu,
2016-08-12 16-31-19 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:31:19 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-19 M 1_3.JPG,,,Emu,
2016-08-12 16-31-21 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:31:21 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-21 M 2_3.JPG,,,Emu,
2016-08-12 16-31-21 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:31:21 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-21 M 3_3.JPG,,,Emu,
2016-08-12 16-31-27 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:31:27 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-27 M 1_3.JPG,,,Emu,
2016-08-12 16-31-29 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:31:29 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-29 M 2_3.JPG,,,Emu,
2016-08-12 16-31-29 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:31:29 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-29 M 3_3.JPG,,,Emu,
2016-08-12 16-31-49 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:31:49 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-49 M 1_3.JPG,,,Emu,
2016-08-12 16-31-50 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:31:50 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-50 M 2_3.JPG,,,Emu,
2016-08-12 16-31-50 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:31:50 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-50 M 3_3.JPG,,,Emu,
2016-08-12 16-31-51 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:31:51 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-51 M 1_3.JPG,,,Emu,
2016-08-12 16-31-53 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:31:53 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.8,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-53 M 2_3.JPG,,,Emu,
2016-08-12 16-31-53 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:31:53 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.8,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-53 M 3_3.JPG,,,Emu,
2016-08-12 16-31-55 M 1_3.JPG,20160830_August,BB13,M 1/3,12/08/2016,4:31:55 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.8,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-55 M 1_3.JPG,,,Emu,
2016-08-12 16-31-56 M 2_3.JPG,20160830_August,BB13,M 2/3,12/08/2016,4:31:56 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.8,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-56 M 2_3.JPG,,,Empty photo,
2016-08-12 16-31-57 M 3_3.JPG,20160830_August,BB13,M 3/3,12/08/2016,4:31:57 PM,First Quarter,Off,BB13,128,0,64,154,100,70,10.8,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-12 16-31-57 M 3_3.JPG,,,Empty photo,
2016-08-13 00-45-27 M 1_3.JPG,20160830_August,BB13,M 1/3,13/08/2016,12:45:27 AM,Waxing Gibbous,On,BB13,160,0,32,0,100,43,9.5,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-13 00-45-27 M 1_3.JPG,,,Empty photo,
2016-08-13 00-45-28 M 2_3.JPG,20160830_August,BB13,M 2/3,13/08/2016,12:45:28 AM,Waxing Gibbous,On,BB13,160,0,32,0,100,43,9.7,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-13 00-45-28 M 2_3.JPG,,,Empty photo,
2016-08-13 00-45-30 M 3_3.JPG,20160830_August,BB13,M 3/3,13/08/2016,12:45:30 AM,Waxing Gibbous,On,BB13,160,0,32,0,100,43,9.6,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-13 00-45-30 M 3_3.JPG,,,Empty photo,
2016-08-13 00-45-31 M 1_3.JPG,20160830_August,BB13,M 1/3,13/08/2016,12:45:31 AM,Waxing Gibbous,On,BB13,160,0,32,0,100,43,9.6,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-13 00-45-31 M 1_3.JPG,,,Empty photo,
2016-08-13 00-45-33 M 2_3.JPG,20160830_August,BB13,M 2/3,13/08/2016,12:45:33 AM,Waxing Gibbous,On,BB13,160,0,32,0,100,43,9.3,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-13 00-45-33 M 2_3.JPG,,,Empty photo,
2016-08-13 00-45-34 M 3_3.JPG,20160830_August,BB13,M 3/3,13/08/2016,12:45:34 AM,Waxing Gibbous,On,BB13,160,0,32,0,100,43,9.2,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-13 00-45-34 M 3_3.JPG,,,Empty photo,
2016-08-14 02-59-21 M 1_3.JPG,20160830_August,BB13,M 1/3,14/08/2016,2:59:21 AM,Waxing Gibbous,On,BB13,160,0,32,0,100,38,9.6,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-14 02-59-21 M 1_3.JPG,,,Kangaroo,Kangaroo [1]
2016-08-14 02-59-22 M 2_3.JPG,20160830_August,BB13,M 2/3,14/08/2016,2:59:22 AM,Waxing Gibbous,On,BB13,160,0,32,0,100,38,9.8,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-14 02-59-22 M 2_3.JPG,,,Kangaroo,
2016-08-14 02-59-22 M 3_3.JPG,20160830_August,BB13,M 3/3,14/08/2016,2:59:22 AM,Waxing Gibbous,On,BB13,160,0,32,0,100,38,9.7,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-14 02-59-22 M 3_3.JPG,,,Kangaroo,
2016-08-18 18-29-50 M 1_3.JPG,20160830_August,BB13,M 1/3,18/08/2016,6:29:50 PM,Full Moon,On,BB13,160,0,32,0,100,73,9.8,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-18 18-29-50 M 1_3.JPG,,,Kangaroo,
2016-08-18 18-29-51 M 2_3.JPG,20160830_August,BB13,M 2/3,18/08/2016,6:29:51 PM,Full Moon,On,BB13,160,0,32,0,100,73,9.8,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-18 18-29-51 M 2_3.JPG,,,Empty photo,
2016-08-18 18-29-52 M 3_3.JPG,20160830_August,BB13,M 3/3,18/08/2016,6:29:52 PM,Full Moon,On,BB13,160,0,32,0,100,73,9.7,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-18 18-29-52 M 3_3.JPG,,,Empty photo,
