RECONYX - MapView Professional,,,,,,,,,,,,,,,,,,,,,,,
Image Name,Site,Location,Trigger,Date,Time,Moon Phase,Illum,Label,Contrast,Brightness,Sharpness,Saturation,Sensitivity,Temp,Battery(Volts),Serial #,Narrative,Firmware,Image Path, Location Latitude, Location Longitude,Hit List,Counts
2016-07-27 22-21-06 M 2_3.JPG,20160830_August,BB29,M 2/3,27/07/2016,10:21:06 PM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,44,9.4,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-27 22-21-06 M 2_3.JPG,,,Kangaroo,
2016-07-27 22-21-07 M 3_3.JPG,20160830_August,BB29,M 3/3,27/07/2016,10:21:07 PM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,44,9.2,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-27 22-21-07 M 3_3.JPG,,,Kangaroo,
2016-07-27 22-21-10 M 1_3.JPG,20160830_August,BB29,M 1/3,27/07/2016,10:21:10 PM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,44,9.3,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-27 22-21-10 M 1_3.JPG,,,Kangaroo,
2016-07-27 22-21-10 M 2_3.JPG,20160830_August,BB29,M 2/3,27/07/2016,10:21:10 PM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,44,9.2,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-27 22-21-10 M 2_3.JPG,,,Kangaroo,
2016-07-27 22-21-11 M 3_3.JPG,20160830_August,BB29,M 3/3,27/07/2016,10:21:11 PM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,44,9.1,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-27 22-21-11 M 3_3.JPG,,,Kangaroo,
2016-07-27 22-21-26 M 1_3.JPG,20160830_August,BB29,M 1/3,27/07/2016,10:21:26 PM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,44,9.3,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-27 22-21-26 M 1_3.JPG,,,Kangaroo,
2016-07-27 22-21-27 M 2_3.JPG,20160830_August,BB29,M 2/3,27/07/2016,10:21:27 PM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,44,9.2,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-27 22-21-27 M 2_3.JPG,,,Kangaroo,
2016-07-27 22-21-28 M 3_3.JPG,20160830_August,BB29,M 3/3,27/07/2016,10:21:28 PM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,44,9.2,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-27 22-21-28 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-28-19 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:28:19 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.6,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-28-19 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-28-21 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:28:21 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.5,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-28-21 M 2_3.JPG,,,Empty photo,
2016-07-28 04-28-22 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:28:22 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.4,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-28-22 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-29-35 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:29:35 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.6,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-35 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-29-37 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:29:37 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.5,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-37 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-29-37 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:29:37 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.4,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-37 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-29-46 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:29:46 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.4,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-46 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-29-47 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:29:47 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.3,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-47 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-29-47 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:29:47 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.3,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-47 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-29-55 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:29:55 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.3,H600HI12247201,2 roos fighting,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-55 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-29-57 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:29:57 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.2,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-57 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-29-57 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:29:57 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.2,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-57 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-29-59 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:29:59 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.2,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-59 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-29-59 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:29:59 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-29-59 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-30-00 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:30:00 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-00 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-30-01 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:30:01 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-01 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-30-02 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:30:02 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-02 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-30-03 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:30:03 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-03 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-30-06 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:30:06 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-06 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-30-06 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:30:06 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-06 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-30-07 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:30:07 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-07 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-30-10 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:30:10 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-10 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-30-11 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:30:11 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-11 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-30-12 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:30:12 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-12 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-30-15 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:30:15 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-15 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-30-15 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:30:15 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-15 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-30-16 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:30:16 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-16 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-30-17 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:30:17 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-17 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-30-18 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:30:18 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.8,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-18 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-30-19 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:30:19 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.8,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-19 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-30-29 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:30:29 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-29 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-30-30 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:30:30 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-30 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-30-31 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:30:31 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-31 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-30-36 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:30:36 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-36 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-30-38 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:30:38 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-38 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-30-38 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:30:38 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.8,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-38 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-30-41 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:30:41 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-41 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-30-41 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:30:41 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.8,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-41 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-30-42 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:30:42 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.7,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-30-42 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-33-09 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:33:09 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.2,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-09 M 1_3.JPG,,,Kangaroo,Kangaroo [1]
2016-07-28 04-33-11 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:33:11 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.1,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-11 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-33-12 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:33:12 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.1,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-12 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-33-18 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:33:18 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9.1,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-18 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-33-19 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:33:19 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-19 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-33-19 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:33:19 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-19 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-33-21 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:33:21 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-21 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-33-23 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:33:23 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.8,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-23 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-33-23 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:33:23 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.7,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-23 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-33-51 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:33:51 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-51 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-33-52 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:33:52 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.9,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-52 M 2_3.JPG,,,Kangaroo,
2016-07-28 04-33-52 M 3_3.JPG,20160830_August,BB29,M 3/3,28/07/2016,4:33:52 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.8,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-52 M 3_3.JPG,,,Kangaroo,
2016-07-28 04-33-53 M 1_3.JPG,20160830_August,BB29,M 1/3,28/07/2016,4:33:53 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.8,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-53 M 1_3.JPG,,,Kangaroo,
2016-07-28 04-33-55 M 2_3.JPG,20160830_August,BB29,M 2/3,28/07/2016,4:33:55 AM,Last Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,38,8.7,H600HI12247201,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB29\2016-07-28 04-33-55 M 2_3.JPG,,,Kangaroo,
