RECONYX - MapView Professional,,,,,,,,,,,,,,,,,,,,,,,
Image Name,Site,Location,Trigger,Date,Time,Moon Phase,Illum,Label,Contrast,Brightness,Sharpness,Saturation,Sensitivity,Temp,Battery(Volts),Serial #,Narrative,Firmware,Image Path, Location Latitude, Location Longitude,Hit List,Counts
2016-08-19 02-29-38 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:29:38 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-29-38 M 2_3.JPG,,,Empty photo,
2016-08-19 02-29-38 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:29:38 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-29-38 M 3_3.JPG,,,Kangaroo,Kangaroo [1]
2016-08-19 02-29-45 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:29:45 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9.5,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-29-45 M 1_3.JPG,,,Kangaroo,
2016-08-19 02-29-47 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:29:47 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9.3,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-29-47 M 2_3.JPG,,,Kangaroo,
2016-08-19 02-29-47 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:29:47 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9.3,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-29-47 M 3_3.JPG,,,Kangaroo,
2016-08-19 02-30-07 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:30:07 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9.3,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-07 M 1_3.JPG,,,Kangaroo,
2016-08-19 02-30-09 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:30:09 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9.2,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-09 M 2_3.JPG,,,Kangaroo,
2016-08-19 02-30-10 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:30:10 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-10 M 3_3.JPG,,,Kangaroo,
2016-08-19 02-30-12 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:30:12 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-12 M 1_3.JPG,,,Kangaroo,
2016-08-19 02-30-13 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:30:13 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-13 M 2_3.JPG,,,Kangaroo,
2016-08-19 02-30-14 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:30:14 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-14 M 3_3.JPG,,,Kangaroo,
2016-08-19 02-30-20 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:30:20 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-20 M 1_3.JPG,,,Kangaroo,
2016-08-19 02-30-23 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:30:23 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-23 M 2_3.JPG,,,Kangaroo,
2016-08-19 02-30-23 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:30:23 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-23 M 3_3.JPG,,,Kangaroo,
2016-08-19 02-30-24 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:30:24 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-24 M 1_3.JPG,,,Kangaroo,
2016-08-19 02-30-25 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:30:25 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-25 M 2_3.JPG,,,Kangaroo,
2016-08-19 02-30-26 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:30:26 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.8,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-26 M 3_3.JPG,,,Kangaroo,
2016-08-19 02-30-27 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:30:27 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-27 M 1_3.JPG,,,Kangaroo,
2016-08-19 02-30-28 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:30:28 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.8,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-28 M 2_3.JPG,,,Kangaroo,
2016-08-19 02-30-28 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:30:28 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.8,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-28 M 3_3.JPG,,,Kangaroo,
2016-08-19 02-30-30 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:30:30 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-30 M 1_3.JPG,,,Kangaroo,
2016-08-19 02-30-33 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:30:33 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.7,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-33 M 2_3.JPG,,,Empty photo,
2016-08-19 02-30-35 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:30:35 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.6,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-35 M 3_3.JPG,,,Empty photo,
2016-08-19 02-30-36 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:30:36 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.7,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-36 M 1_3.JPG,,,Empty photo,
2016-08-19 02-30-39 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:30:39 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.5,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-39 M 2_3.JPG,,,Empty photo,
2016-08-19 02-30-39 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:30:39 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.6,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-39 M 3_3.JPG,,,Empty photo,
2016-08-19 02-30-40 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:30:40 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.6,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-40 M 1_3.JPG,,,Kangaroo,
2016-08-19 02-30-43 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:30:43 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.6,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-43 M 2_3.JPG,,,Kangaroo,
2016-08-19 02-30-43 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:30:43 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.6,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-30-43 M 3_3.JPG,,,Kangaroo,
2016-08-19 02-31-48 M 1_3.JPG,20160830_August,BB30,M 1/3,19/08/2016,2:31:48 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-31-48 M 1_3.JPG,,,Empty photo,
2016-08-19 02-31-49 M 2_3.JPG,20160830_August,BB30,M 2/3,19/08/2016,2:31:49 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.8,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-31-49 M 2_3.JPG,,,Empty photo,
2016-08-19 02-31-50 M 3_3.JPG,20160830_August,BB30,M 3/3,19/08/2016,2:31:50 AM,Full Moon,On,HC600 HYPERFIRE,160,0,32,0,100,50,8.8,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-19 02-31-50 M 3_3.JPG,,,Empty photo,
2016-08-24 13-13-40 M 1_3.JPG,20160830_August,BB30,M 1/3,24/08/2016,1:13:40 PM,Last Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,73,9.8,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-24 13-13-40 M 1_3.JPG,,,Emu,Other [1]
2016-08-24 13-13-41 M 2_3.JPG,20160830_August,BB30,M 2/3,24/08/2016,1:13:41 PM,Last Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,73,11.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-24 13-13-41 M 2_3.JPG,,,Emu,
2016-08-24 13-13-42 M 3_3.JPG,20160830_August,BB30,M 3/3,24/08/2016,1:13:42 PM,Last Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,73,11.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-24 13-13-42 M 3_3.JPG,,,Emu,
2016-08-24 13-13-43 M 1_3.JPG,20160830_August,BB30,M 1/3,24/08/2016,1:13:43 PM,Last Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,73,11.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-24 13-13-43 M 1_3.JPG,,,Emu,
2016-08-24 13-13-44 M 2_3.JPG,20160830_August,BB30,M 2/3,24/08/2016,1:13:44 PM,Last Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,73,11.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-24 13-13-44 M 2_3.JPG,,,Emu,
2016-08-24 13-13-45 M 3_3.JPG,20160830_August,BB30,M 3/3,24/08/2016,1:13:45 PM,Last Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,73,11.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-24 13-13-45 M 3_3.JPG,,,Emu,
2016-08-24 13-13-47 M 1_3.JPG,20160830_August,BB30,M 1/3,24/08/2016,1:13:47 PM,Last Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,73,11.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-24 13-13-47 M 1_3.JPG,,,Emu,
2016-08-24 13-13-48 M 2_3.JPG,20160830_August,BB30,M 2/3,24/08/2016,1:13:48 PM,Last Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,73,11.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-24 13-13-48 M 2_3.JPG,,,Emu,
2016-08-24 13-13-48 M 3_3.JPG,20160830_August,BB30,M 3/3,24/08/2016,1:13:48 PM,Last Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,73,11.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-24 13-13-48 M 3_3.JPG,,,Emu,
2016-08-30 06-22-35 M 1_3.JPG,20160830_August,BB30,M 1/3,30/08/2016,6:22:35 AM,Waning Crescent,On,HC600 HYPERFIRE,160,0,32,0,100,53,9.8,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-30 06-22-35 M 1_3.JPG,,,Kangaroo,Kangaroo [1]
2016-08-30 06-22-36 M 2_3.JPG,20160830_August,BB30,M 2/3,30/08/2016,6:22:36 AM,Waning Crescent,On,HC600 HYPERFIRE,160,0,32,0,100,53,9.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-30 06-22-36 M 2_3.JPG,,,Kangaroo,
2016-08-30 06-22-36 M 3_3.JPG,20160830_August,BB30,M 3/3,30/08/2016,6:22:36 AM,Waning Crescent,On,HC600 HYPERFIRE,160,0,32,0,100,53,9.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-30 06-22-36 M 3_3.JPG,,,Kangaroo,Kangaroo [1]
2016-08-30 16-28-27 M 1_3.JPG,20160830_August,BB30,M 1/3,30/08/2016,4:28:27 PM,Waning Crescent,Off,HC600 HYPERFIRE,128,0,64,154,100,76,9.9,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-30 16-28-27 M 1_3.JPG,,,Human Presense/Deployment,
2016-08-30 16-28-30 M 2_3.JPG,20160830_August,BB30,M 2/3,30/08/2016,4:28:30 PM,Waning Crescent,Off,HC600 HYPERFIRE,128,0,64,154,100,76,11.1,H600HI12246706,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB30\2016-08-30 16-28-30 M 2_3.JPG,,,Human Presense/Deployment,
