RECONYX - MapView Professional,,,,,,,,,,,,,,,,,,,,,,,
Image Name,Site,Location,Trigger,Date,Time,Moon Phase,Illum,Label,Contrast,Brightness,Sharpness,Saturation,Sensitivity,Temp,Battery(Volts),Serial #,Narrative,Firmware,Image Path, Location Latitude, Location Longitude,Hit List,Counts
2016-08-10 14-01-32 M 2_3.JPG,20160830_August,BB15,M 2/3,10/08/2016,2:01:32 PM,First Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,72,8.2,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-01-32 M 2_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-01-32 M 3_3.JPG,20160830_August,BB15,M 3/3,10/08/2016,2:01:32 PM,First Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,72,8.2,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-01-32 M 3_3.JPG,,,Empty photo,
2016-08-10 14-04-36 M 1_3.JPG,20160830_August,BB15,M 1/3,10/08/2016,2:04:36 PM,First Quarter,Off,BB15,128,0,64,154,100,72,9.8,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-04-36 M 1_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-04-37 M 2_3.JPG,20160830_August,BB15,M 2/3,10/08/2016,2:04:37 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-04-37 M 2_3.JPG,,,Empty photo,
2016-08-10 14-04-38 M 3_3.JPG,20160830_August,BB15,M 3/3,10/08/2016,2:04:38 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-04-38 M 3_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-04-40 M 1_3.JPG,20160830_August,BB15,M 1/3,10/08/2016,2:04:40 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-04-40 M 1_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-04-41 M 2_3.JPG,20160830_August,BB15,M 2/3,10/08/2016,2:04:41 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-04-41 M 2_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-04-42 M 3_3.JPG,20160830_August,BB15,M 3/3,10/08/2016,2:04:42 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-04-42 M 3_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-04-46 M 1_3.JPG,20160830_August,BB15,M 1/3,10/08/2016,2:04:46 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-04-46 M 1_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-04-47 M 2_3.JPG,20160830_August,BB15,M 2/3,10/08/2016,2:04:47 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.8,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-04-47 M 2_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-04-47 M 3_3.JPG,20160830_August,BB15,M 3/3,10/08/2016,2:04:47 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.8,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-04-47 M 3_3.JPG,,,Empty photo,
2016-08-10 14-06-29 M 1_3.JPG,20160830_August,BB15,M 1/3,10/08/2016,2:06:29 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.8,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-06-29 M 1_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-06-30 M 2_3.JPG,20160830_August,BB15,M 2/3,10/08/2016,2:06:30 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-06-30 M 2_3.JPG,,,Human Presense/Deployment,
2016-08-10 14-06-30 M 3_3.JPG,20160830_August,BB15,M 3/3,10/08/2016,2:06:30 PM,First Quarter,Off,BB15,128,0,64,154,100,72,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 14-06-30 M 3_3.JPG,,,Human Presense/Deployment,
2016-08-10 19-02-44 M 1_3.JPG,20160830_August,BB15,M 1/3,10/08/2016,7:02:44 PM,First Quarter,On,BB15,160,0,32,0,100,54,9.4,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 19-02-44 M 1_3.JPG,,,Fox,Fox [1]
2016-08-10 19-02-47 M 2_3.JPG,20160830_August,BB15,M 2/3,10/08/2016,7:02:47 PM,First Quarter,On,BB15,160,0,32,0,100,54,9.2,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 19-02-47 M 2_3.JPG,,,Fox,
2016-08-10 19-02-48 M 3_3.JPG,20160830_August,BB15,M 3/3,10/08/2016,7:02:48 PM,First Quarter,On,BB15,160,0,32,0,100,54,9.1,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 19-02-48 M 3_3.JPG,,,Fox,
2016-08-10 19-02-49 M 1_3.JPG,20160830_August,BB15,M 1/3,10/08/2016,7:02:49 PM,First Quarter,On,BB15,160,0,32,0,100,54,9.1,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 19-02-49 M 1_3.JPG,,,Fox,
2016-08-10 19-02-51 M 2_3.JPG,20160830_August,BB15,M 2/3,10/08/2016,7:02:51 PM,First Quarter,On,BB15,160,0,32,0,100,54,9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 19-02-51 M 2_3.JPG,,,Empty photo,
2016-08-10 19-02-55 M 3_3.JPG,20160830_August,BB15,M 3/3,10/08/2016,7:02:55 PM,First Quarter,On,BB15,160,0,32,0,100,54,8.7,H600HH04208395,fox possibly carrying something in its mouth,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 19-02-55 M 3_3.JPG,,,Fox,Fox [1]
2016-08-10 19-02-56 M 1_3.JPG,20160830_August,BB15,M 1/3,10/08/2016,7:02:56 PM,First Quarter,On,BB15,160,0,32,0,100,54,8.8,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 19-02-56 M 1_3.JPG,,,Fox,
2016-08-10 19-02-58 M 2_3.JPG,20160830_August,BB15,M 2/3,10/08/2016,7:02:58 PM,First Quarter,On,BB15,160,0,32,0,100,54,8.8,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 19-02-58 M 2_3.JPG,,,Empty photo,
2016-08-10 19-02-58 M 3_3.JPG,20160830_August,BB15,M 3/3,10/08/2016,7:02:58 PM,First Quarter,On,BB15,160,0,32,0,100,54,8.7,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-10 19-02-58 M 3_3.JPG,,,Fox,
2016-08-14 03-13-15 M 1_3.JPG,20160830_August,BB15,M 1/3,14/08/2016,3:13:15 AM,Waxing Gibbous,On,BB15,160,0,32,0,100,34,9.4,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-14 03-13-15 M 1_3.JPG,,,Empty photo,
2016-08-14 03-13-17 M 2_3.JPG,20160830_August,BB15,M 2/3,14/08/2016,3:13:17 AM,Waxing Gibbous,On,BB15,160,0,32,0,100,34,9.6,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-14 03-13-17 M 2_3.JPG,,,Empty photo,
2016-08-14 03-13-17 M 3_3.JPG,20160830_August,BB15,M 3/3,14/08/2016,3:13:17 AM,Waxing Gibbous,On,BB15,160,0,32,0,100,34,9.5,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-14 03-13-17 M 3_3.JPG,,,Empty photo,
2016-08-14 20-56-22 M 1_3.JPG,20160830_August,BB15,M 1/3,14/08/2016,8:56:22 PM,Waxing Gibbous,On,BB15,160,0,32,0,100,46,9.6,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-14 20-56-22 M 1_3.JPG,,,Fox,Fox [1]
2016-08-14 20-56-23 M 2_3.JPG,20160830_August,BB15,M 2/3,14/08/2016,8:56:23 PM,Waxing Gibbous,On,BB15,160,0,32,0,100,46,9.7,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-14 20-56-23 M 2_3.JPG,,,Empty photo,
2016-08-14 20-56-24 M 3_3.JPG,20160830_August,BB15,M 3/3,14/08/2016,8:56:24 PM,Waxing Gibbous,On,BB15,160,0,32,0,100,46,9.7,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-14 20-56-24 M 3_3.JPG,,,Empty photo,
2016-08-15 20-33-32 M 1_3.JPG,20160830_August,BB15,M 1/3,15/08/2016,8:33:32 PM,Waxing Gibbous,On,BB15,160,0,32,0,100,54,9.6,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-15 20-33-32 M 1_3.JPG,,,Empty photo,
2016-08-15 20-33-34 M 2_3.JPG,20160830_August,BB15,M 2/3,15/08/2016,8:33:34 PM,Waxing Gibbous,On,BB15,160,0,32,0,100,54,9.5,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-15 20-33-34 M 2_3.JPG,,,Empty photo,
2016-08-15 20-33-34 M 3_3.JPG,20160830_August,BB15,M 3/3,15/08/2016,8:33:34 PM,Waxing Gibbous,On,BB15,160,0,32,0,100,54,9.5,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-15 20-33-34 M 3_3.JPG,,,Empty photo,
2016-08-20 10-53-19 M 1_3.JPG,20160830_August,BB15,M 1/3,20/08/2016,10:53:19 AM,Waning Gibbous,Off,BB15,128,0,64,154,100,76,9.4,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-20 10-53-19 M 1_3.JPG,,,Emu,Other [1]
2016-08-20 10-53-20 M 2_3.JPG,20160830_August,BB15,M 2/3,20/08/2016,10:53:20 AM,Waning Gibbous,Off,BB15,128,0,64,154,100,76,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-20 10-53-20 M 2_3.JPG,,,Emu,
2016-08-20 10-53-21 M 3_3.JPG,20160830_August,BB15,M 3/3,20/08/2016,10:53:21 AM,Waning Gibbous,Off,BB15,128,0,64,154,100,76,10.9,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-20 10-53-21 M 3_3.JPG,,,Emu,
2016-08-27 05-49-01 M 1_3.JPG,20160830_August,BB15,M 1/3,27/08/2016,5:49:01 AM,Last Quarter,On,BB15,160,0,32,0,100,32,9.1,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-27 05-49-01 M 1_3.JPG,,,Kangaroo,Kangaroo [1]
2016-08-27 05-49-03 M 2_3.JPG,20160830_August,BB15,M 2/3,27/08/2016,5:49:03 AM,Last Quarter,On,BB15,160,0,32,0,100,32,9.5,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-27 05-49-03 M 2_3.JPG,,,Empty photo,
2016-08-27 05-49-03 M 3_3.JPG,20160830_August,BB15,M 3/3,27/08/2016,5:49:03 AM,Last Quarter,On,BB15,160,0,32,0,100,32,9.4,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-27 05-49-03 M 3_3.JPG,,,Empty photo,
2016-08-30 14-41-54 M 1_3.JPG,20160830_August,BB15,M 1/3,30/08/2016,2:41:54 PM,Waning Crescent,Off,BB15,128,0,64,154,100,77,9.4,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-30 14-41-54 M 1_3.JPG,,,Human Presense/Deployment,
2016-08-30 14-41-55 M 2_3.JPG,20160830_August,BB15,M 2/3,30/08/2016,2:41:55 PM,Waning Crescent,Off,BB15,128,0,64,154,100,77,11,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-30 14-41-55 M 2_3.JPG,,,Human Presense/Deployment,
2016-08-30 14-41-56 M 3_3.JPG,20160830_August,BB15,M 3/3,30/08/2016,2:41:56 PM,Waning Crescent,Off,BB15,128,0,64,154,100,77,11,H600HH04208395,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB15\2016-08-30 14-41-56 M 3_3.JPG,,,Empty photo,
